filename,text,label
subject172,"Jajajaja a mi me han recomendado el grupo Soy opositor a policia nacional , algunos consejos me vendran bien Yo en principio quise ser infante de marina pero la nota de corte era demasiado alta , por lo que pense opositar a pn Aunque este año tb me presentare a gc Yo suspendi la teorica , saque un 49 De lo mejor que tenemos en España Tienenque tener muchos problemas de espalda Jejeje dejemos la politica Ha sido un pequeño offtopic Jejeje uniros al grupo de vox si quereis Perdon por el spam A mi me han recomendado este desde alli Os lo pso en un minuto por privado Ha sido un pequeño offtopic que ya esta cerrado En megadede podeis verlo me imagino Te va a doler al hacer fuerza donde te pincharon Lo digo por experiencia propia A mi me resulto imposible Seré un cagón entonces cara llorando de risa cara llorando de risa cara llorando de risa Pues a ello cara radiante con ojos sonrientes Yo como tortilla francesa para desayunar ... cara al revés E ir luego al gimnasio Sano no se , masokista si JAJAJAJA eso si es una buena feminista . Todo lo demas es tontería Pues que prefiero este comolemento ",0
subject164,"Hola mano haciendo el gesto de llamar bíceps flexionado Chicos tengo una duda , yo soy corredor de fondo ( medias maratones 10 km ) y compito en ello por tanto meto mucho cardio en mis entrenos junto con 4 sesiones semanales de pesas , algun consejo para empezar una fase de volumen ? Ira lenta pero soy muy paciente Si pero lo hago a nivel amateur no tengo el sueño de llegar un dia al nivel de los keniatas lo hago para tener algo en lo que desconectar de la uni He leido en bastantes articulos y estudios que el superavit debe ser a modo de prueba y error , por ejemplo no centrarte en un superavit fijo digamos que de 250 kcal ya que eso hay semanas que puede ser excesivo debido a que disminuyes tu nivel de actividad u otras que por otras razones tenga que ser mayor y de los peligros de estar en una misma semana en deficit o superavit Yo voy a pegarle un poco a la calistenia Amigos pueden ayudarme en una cosa porfa ? Mi peso varia mucho ahora estoy en unos 84 kg y 15 % grasa segun una bascacula con completo que te mide todo También cabe decir que mi estado fisico anterior era 20 kg mas Esto ha sido tras un proceso de perdida de peso No creas jajaja 183 cm De cintura 84 cm tengo Sii es la parte que mas me cuesta definir por ejenplo la zona superior de la espalda es la mas rajada Sin embargo ahora la tengo mas definida que hace un mes pero es mi zona fofilla Definiendo definiendo desde abril pero ya te digo empece con 107 kilos Y ahora estoy asi Mi prioridad no es rajarme o crecer mucho simplemente pues me molaria marcar algo mas y asi En verano si que subi algo mas pero Porque descuide un poco la dieta pero ahora si que subo segun mi NEAT diario O sea tu metodo era por ejemplo , 1 mes en volumen y luego 2 semas definiendo ? Dandole caña con que frecuencia a las pesas ? Yo le pego tambien un par de dias a la semana al menos 18-21 km a correr es algo que me mola bastante Me la apunto gracias tio La Rioja mono con la boca tapada Perder 10 kilos en 1 dia es muy facil ",0
subject27,Como se es flaca ? La gente que vemos flaca . Es asi por naturaleza ? Yo creo que no ... es todo verso eso . Ayyy como de todo y no engordo . No les creo nada . Se matan de hambre o dieta . Ustedes que opinan ? A mi todo esto me agobia . Hay dias que no quiero mas vivir con esta obsesión . Pero se que engordaria y seria peor . Me pasa ... me siento un poco sola a veces con esto . Lavarse los dientes . Comer chicle Meditar . Respirar . Leer algo que te guste lejos de las fuentes de comida . Holaaa en mi pais es pascua . Todos comiendo huevos de pascua de chocolate . Tengo en mi casa que nos regalaron . Como hago para no comerlos . ? ? ? Hay que controlar la mente Pq el chocolate es muy adictivo Me compré te verde en hebras . Se lo pongo al mate . Dicen q regula el metabolismo Es el té como infusion . Pero en vez de venir en saquito . Viene en hebras . Osea lo de adentro del saquito en un paquete . Hola . Alguna de Argentina . Que app usa para contar las cal de los alimentos ? ,1
subject133,"Yo no pude estar muy activa por las clases , ¿ Podría entrar de nuevo ? : c De qué país es ? ¿ Dónde están ? ¿ En Telegram o WhatsApp ? ¿ Alguien sabe cuántas calorías tiene medio pan con mantequilla ? Hay comí como 800 calorías y tengo hambre Me siento tan gorda Los alimentos como el pan , el azúcar , las harinas , los fideos , los procesados , los que tengan mucha sal , como embutidos . Cuántos kilos bajas con esta dieta ? Creo que me lastimé la garganta cara triste pero aliviada Empecé a vomitar con un poco de sangre Pero no cuesta nada hacerlo Háganlo al menos para conocernos un poco Odio como mi mamá les dice a todos que estoy delgada Yo me sigo viendo gordísima Será que antes estaba peor ? : c Tienes que comer cosas más sustanciosas Tal vez no tienes hambre , solo necesitas proteína , idk . O simplemente pasa hambre y ya Qué alimentos podría comer solo para el día 6 ? Bellísima , quisiera tener tu cintura Yo tengo como 75 , parezco una bola :( Busca masajes para achicar la cintura Hay muchos de esos Quiero estar así gato llorando La insultaba y le contaba media vida y un par d traumas , qué tipa más extraña No te preocupes , en 4 semanas bajas lo suficiente , mientras tengas suficiente motivación Apenas vuelva al colegio , las hago , en mi casa no me puedo controlar Así que si lo vas a hacer , come poco pero que te llene Yo bajé como 5 kilos en un mes Pero no hice ejercicio , así que tal vez tú puedes bajar más Yo bajé como 5-6 kilos en un mes Pero si quieres que no se te dañen tanto los dientes luego de vomitar , te enjuagas la boca con bicarbonato de sodio O con agua sola Yo me iba a pesar pero no encontré a nadie con balanza Será fácil que bajes Ya que estás en sobrepeso Pero cuando vayas bajando , más difícil se va a poner , también por las reservas de calorías Toma agua mientras comes O sino no sale . Pero te puede salir por la nariz , ya que estaría muy líquido Si vomitas , procura que sea mucho y si usas tus dedos , ten cuidado con las uñas , te puedes arañar Arroz y pasta ? Papa ? Esos tienen mucho almidón y harinas , carbohidratos . Todo eso tienen que dejar Esa dieta , en mi opinión , tiene muchas calorías Supongo que tu cuerpo ya no está acostumbrado a tantas calorías Qué tipo de ejercicio estás haciendo ? Puede que estés desarrollando masa muscular , y por eso no bajes Tal vez es por la masa muscular Pero si estás más delgada , está bien ",1
subject144,"Hola ! ! ! Es aquí donde están los machacas del gym ? cara sonriendo con sudor frío Oki ! Ya diréis quién pertenece a cada grupo cara llorando de risa cara llorando de risa Es buenísimo ! ! Toda la fauna del gym en un vídeo cara llorando de risa cara llorando de risa No , paracaídas nop ... de momento cara sonriendo con sudor frío Entreno , corro , y a veces padel , esquiar ... Yeah ! Todos al gym ! ! Yo ya tengo el trabajo hecho por hoy , saliendo del gym cara sonriendo bíceps flexionado tono de piel claro bíceps flexionado tono de piel claro Hoy tocaba brazo y abs Hay muchos futuros Mr . Olympia en mi gym cara llorando de risa cara llorando de risa Si te interesan estos temas te recomiendo el podcast “ fitness revolucionario ” También tiene un blog , pero yo prefiero el podcast Coincidimos en algunos . Te recomiendo zetatesters y mossegalapoma Solo te tienes que comprar las zapatillas y pantalones . El crossfit se hace sin camiseta , a lo machote ! ! Si , se eso se trata el crossfit cara llorando de risa cara llorando de risa cara llorando de risa ",0
subject113,"Bienvenid @ Tu crush corazón rojo Porfavor leer Las reglas y presentarse corazón rojo Ana o mía : antes era Ana , ahora trastorno por atracón Peso actual : 49kg Peso meta : la siguiente 45kg Edad ( es importante no mentir a fin de evitar situaciones desagradables ): 18 Se corre riesgo de baneo en caso de no hacer su presentación . El que envía la presentación es un bot Este grupo es para poder entrar a otro ? O este es el grupo ? Ahh vale vale , como pone grupo entrada por eso me confundí jsjs En el de the voice ? No sabía que fue ahí donde empezó todo el problema Y por qué no le ponéis un nombre como el anterior ? Que no ponga Ana y Mia me refiero Quizá así sea más seguro Nada que ver pero yo también soy de Andalucía jskaks Hola , me podéis dar alguna idea de comidas que pueda hacer para mañana ? Me quedo solo en casa y puedo cocinar lo que quiera Que sea ligerita me refiero Chicas , tenéis consejos para salir de un ciclo de atracones ? Justo por hacer eso se me dilató el estómago y ahora siempre tengo hambre y sed :( Estudiando para no pensar demasiado en el tremendo atracón que me acabo de dar jsjs A mí últimamente también , pero intento mantenerme centrado en los estudios Pues sal de esta mierda antes de meterte dentro Si tomas café habitualmente , déjalo O cualquier cosa con cafeína He subido un montón de kg en poco tiempo Cómo los puedo bajar rápido ? En teoría la mayoría debe ser retención de líquidos O sea , no todo , pero la mayoría Porque los atracones más fuertes fueron de los últimos días Por favor ayuda porque juro que estoy entrando en pánico Espero poder hacerlo , porque últimamente no me puedo controlar :') se te ve delgada ! ! ! Cuántas cals creéis que consume masticar y escupir ? En plan consume no , al revés que me he equivocado XD Qué cuántas ingieres por hacer eso Porque imagino que algún porcentaje debe absorberse :/ Creo que eso me está sacando de un ciclo de atracones O sea tampoco escupo mucho porque me da pena tirar comida A mí me obligan a comer pero últimamente no me controlan mucho Y como a estas alturas sigo sin poder vomitar , pues mejor restrinjo xd Es que la comida de humanos les sienta mal a los perros , luego se ponen a vomitar jsjs Y como te encuentras ahora ? De momento 49.5 pero llevo muchos días de atracones seguidos , antes pesaba 48 cara sonriente con lágrima Qué nota tuviste en selectividad ? :) En cuánto tiempo bajaste tanto ? Pero has tenido que repetir las específicas no ? Podría ser yo perfectamente jsjs Quería , pero vivo en Sevilla y solo se estudia en Córdoba X2 cara sonriente con lágrima piensa : te vas a comer un huevo de chocolate con muchas cals cuando sabes perfectamente que el placer dura unos segundos y la culpa dura mucho más tiempo ? Aunque no lo creas es hipercalorica Soy horrible , pero no cuento macros xd No sé si reírme o llorar , pero sísoy ",1
subject105,"Hola soy Ana pero actualmente soy más mia corazón morado Peso actual 64 Peso meta 43 Tengo 17 años Comenze apenas hace 1 semana y media Andamos bien hoy es mi 2do día de ayuno :) Mi nombre es Sherlyn Saray me pueden decir como gusten Si he tomado mucha agua Genial eso esta bien :) Como tal no es un ayuno es la dieta del agua dura 13 días pero quiero hacerlo por 10 dias :) Voy poco a poco Si si los tendré descuida :) Ya había escuchando sobre esto entonces anteriormente he tendió muchas cosas por mi peso siempre es lo mismo burlas de mi familia Sufri 2 años Bullying por lo mismo entonces decidí entrar a Ana y Mia como un estilo de vida comenze a buscar En donde igual me ayudan y veo muchas personas igual que como yo Se saben controlar y todo Si si lo tengo muy claro que esto es una enfermedad Estoy consiente de todo Lo entiendo y descuida que se que es algo que no puedo dejar Si también estoy arta así todas mis amigas súper bonitas con su abdomen plano y yo no :( Cuales son las reglas ? mano saludando Hola corazón morado Aceto las cosas que Están en el grupo Valla entonces no haces ejercicio ahorita Si ahorita con todo esto no se puede yo por ejemplo uso una app son ejercicios básicos pero los hago :) Si es que son rutinas que ponen y cosas así lo hago cuando mi mamá no esta y todo eso corazón morado pero poco a poco Yo igual en el piso hago ejercicio Y con una silla cara radiante con ojos sonrientes No estas sola todas entendemos corazón rojo Si si te entiendo :) De que pais eres ? De que pais eres ? Tranquila deja que pase todo esto y ya puedes hacer ejercicio para que no tengas un fuerte resfriado y te de Hipotermia , te vas a enfermar :) corazón rojo Ohhhh cara de por favor Si todo con calma cara de por favor México corazón rojo Si si es muy bonito de verdad ? corazón rojo cara feliz con ojos sonrientes Genial que padre cara sonriendo con estrellas Exactooo cara sonriendo con estrellas Hola chicaaas buenas nochees corazón rojo cara de alivio Mucha suerte mañana para todas corazón rojo Vamos a lograr todas nuestras metas corazón rojo Y ahg como ahorita agua con limón De hecho el agua que estoy tomando esta muy fría y espero me ayude eso :) Yo no sabia eso : 0 Ya tiene tiene que la tomo así agua con limón sin azucar Oh valla muchas gracias :) corazón rojo Linda noche a todas : 3 Holaaa chicaaaas corazón rojo cara de por favor Chicas ya me dijieron que me han escuchando vomitar que hagoooo cara de por favor Si es lo que me he estado haciendo también comer ante sus "" ojos "" Siiii corazón rojo Holaaa corazón rojo Holaaaa flor de hibisco ",1
subject11,"mica , soy ana y actualmente peso 64 , tengo 17 y en dos meses 18 una pregunta :( ustedes sienten que desde que regularon sus calorias estan bajando de peso ? perdón que consulte soy bastante nueva en esto leí varios articulos y me quede asustada dicen q si consumis menos d las calorias necesarias ( alrededor de 1200 ) tu metabolismo se hace más lento y tardas más aún en bajar pero no creo poder consumir más de 1200 al día :/ me parece muchísimo ( en mi caso ) las de las piernas cortitas :( ajajaj claro , el tema es super confuso :( osea tampoco me quiero desordwnar todo el metabolismo y quedsrme estancada pero siento que consumiendo tantas calorias voy a subir y me aterra de última usar algunos tips para acelerar el metabolismo supongo ponele un dia 500 , al otro 600 y al otro 400 ? y asi ? okis voy a seguir tu consejo <3 gracias leí que es bueno consumir jengibre con tu infusión diaria porque eso hace q tu metabolismo sea más rápido ",1
subject152,"Amigos quisiera comenzar un entrenamiento , quisiera compartir con ustedes y ver que experiencia de ustedes me pueden servir para avanzar en realidad no he visto avances Amigos les cuento , ahorita soy delgado , antes estuve relleno ( gordito ) esperen me tengo que ir pero vuelvo . amigos soy de venezuela necesito una rutina efectiva tengo 38 años aunque parezca de menos soy delgado aunque antes era gordo antes pesaba 75 kgramos y ahorita peso 56 me gustaria ensanchar la espalda y las piernas lo ideal es que sea parejo me gustaria ser un oso jajjajaja pero aca en venezuela es rudo por el tema de que no se encuentran muchos alimentos me gustaria que me den algunos tips , rutinas . Algo que funcione . He ido al gym pero nunca he visto avances . como es la rutina de arnold Swartzeneger ? en donde ? en youtube ? buenas tardes , recuerda pasarme el link . que es la proteina de suero de leche ? Amigo pasame el link por fa . quien me da tips para aumentar musculatura ? Amigo alli no hay videos ni imagenes de los ejercicios o sea es muy escueta la informacion no entiendo lo ultimo eso de agarrar la mochila bueno en realidad no me gusta llevar bolso al gym por otro lado voy al gym en la mañana porque el trabajo no me deja ir a otra hora y pues tambien me gusta ir a esa hora porque no hay nadie en el gym me gusta la soledad por lo menos en el gym En realidad alli hablan de empujones y nose si buscandolo por youtube sea lo mismo a que se refieran en la pagina lee las consideraciones previas otra cosa es que por ningun lado me dice el peso en verdad no lo habia visto asi pensé que aqui te orientaban no que te regañaban Como hago para aumentar masa muscular ? o sea cual seria el entrenamiento para ganar volumen ? Se supone que para definir es poco peso muchas repeticiones y para ganar masa seria mucho peso pocas repeticiones Entonces no creo que eso de que lo que marca la diferencia seria la dieta no creo que sea del todo cierta . No te pregunté a ti . No se para que tienes que responder . Sapo . ",0
subject129,"Hola ! Soy nueva que tal están ? Me llamo Laura , tengo 26 años Yo con suerte pierdo 2 a la semana Yo hoy me he levantado temprano para entrenar en ayunas Antes hacía ayuno intermitente pero con las pastillas que tomó ahora tienen que ser con el desayuno ... Lo bueno es que se supone que estas pastillas adelgazan Empezar el colegio ? ? What ? Aquí es que el colegio hace como 4 meses Yo no recomiendo vomitar ni dietas extreamas Poruque mi problema son los atracones Así que trato de hacer como mucho 2 comidas al día y hacer bastante ejercicio Medimos lo mismo que curiosos Me han recetado un millón de pastillas Estoy empezando a tomarlas poriwe hya que empezar muy poco a poco A ver si me sirven Porque no puedo mas Yo antes era "" delgada "" unos 55-54 kilos Y ahora ... Dios que verguenza me doy Pues le hable al medico Y me mandó nuevas Y me cambio una que ya me tomaba No son para adelgazar en si Pero yo tomaba citalopram para tema ansiedad depresión Y me engordado creo Y se lo dije al doctor , enronces me cambió a fluoxetina , que dice que es para los atracones Si si , si yo la fluoxetina también es para la depresion Por eso convencí al médico de que me recetará la fluoxetina , porque esa sí que te lo quita jajajaja Bueno yo no tengo amigas XD Las perdí hace mucho tiempo porque nadie aguanta mis transtornos mentales Y luego que salir es un infierno , porque aquí en granada , cuando vas a un bar y te pides una cerveza siempre te sirven comida En plan gratis , la tapa En otras provincias la tienes que pagar a parte En granada si te pides algo de beber , aunque sea refresco , cerveza o lo que sea siempre te ponen comida En la mayoría de los sitios o solo puedes elegir dos variedades por mesa , y la gente de pide rollo un bocadillo , carne en salsa con patatas , tortilla de patatas Y tu ahí viendo que coño te pides que no tenga como 4mil calorías Yo tampoco que se cojones hacer ya Sinceramente creo que me jodí el metabolismo Quiero hacer alguna dieta que no sea ayuno porque no pues ayunar Intenté la de IU y la coreana esa de los huevos Que tenías como que comer 6 huevos cocidos al dia Y casi me muero de asco Pero decían que era muy buena Si pueden recomendar alguna ... Ay , quiero hacer esta dieta Solo que no puedo comer plátano porque soy alérgica Lo cambiare por manzana Lo que no se es i con el gym me moriré o no XD Igual añado un batido de proteínas después de entrenar y ya Los vlogs de dietas coreanas son mi adicción Yo compro las del Mercadona ",1
subject200,"Amigos estoy quitando el pan de la dieta , qué sustitutivos usáis ? Te haré caso , me está costando porque me gusta mucho el pan Más bien hábitos saludables , 1,86 y 83 kg estoy Hombre con la altura se puede hacer uno una idea , actualmente quiero ganar músculo , estoy haciendo rutina full body a ver qué tal Si , en esa lucha estoy , y no es fácil , sobre todo cuando sale uno de casa Señores , en qué momentos os soleis comer los frutos secos , pre , post o entre comidas ? Y cuáles son los que mas consumís ? A mi me pueden las almendras , anacardos y pistachos cara sacando la lengua y guiñando un ojo cara sacando la lengua y guiñando un ojo Gracias ! ! y Sandía ! Que la echaba de menos ! ! Si ! ! No había terminado aún ! No suelo dejar nada ! cara saboreando comida Es la tercera comida ojo ! Sii , ahora padel , fútbol luego pescado al llegar y si sigo despierto después algo de ensalada ! Depende de lo que quieras , yo hago 12 10 8 al fallo , es muy bien ejercicio Hola amigos , quiero en lo queda de semana hacer un pequeño bombardeo a loa biceps un dia , ya veré cuál , no es un músculo al que le dedique mucho tiempo , qué recomiedan ? Estoy en volumen ... ( 1,87 , 84 kg ) Ah nono , solo quiero hacer un dia , solo ejercicios de biceps , no serían 4 dias ... Siempre suelo meter un ejercicio de biceps al final de los entrenos ... pero ya estando agotado Y triceps , voy variando , hago rutina full body En función de la incidencia que tiene los ejercicios que hago en biceps / triceps Amigos , recomiendan algún ejercicio en concreto para el pectoral superior y la zona de las claviculas ? Tengo éstas muy marcadas y me gustaría llenarlas un poco ... Mañana mando que estoy en cama , trngo el pectoral inferior marcado pero el superior no @USER dime algo cara sacando la lengua y guiñando un ojo Te refieres al de esta última foto ? No lo vi ! Discúlpame , qué me dijiste ? Muchísimas gracias ! De pecho hago pull over , banca plano y declinado con barra , inclinado con mancuernas y aperturas , todo ello repartido en cuatro dias de entrenamiento ( full body ) Amigos , alguien me da una idea para proteger los dientes del soporte para las barras ? Osea eso , una goma o un plástico que se adapte a esa zona El tema es que cuando pongo las barras con mucho peso se quedan encajadas y cuesta sacarlas ... Chicos algún consejo para sustituir la patata y el pan ? Con el pan estoy probando el de centeno , y con respecto a la patata ? Tengo costumbre de acompañar las comidas con patatas ... qué opináis , yo como queso tierno casi todos los días ... ",0
subject191,"Entré con otra cuenta No sé por qué me bloquearon Tenía mi nombre en árabe No me dejaron decir nada Habrá sido otro administrador Busqué este grupo en el buscador para hablar de esos temas Es que acababa de entrar al grupo No pasó ni un minuto Yo soy de complexión delgada Pero tengo grasa acumulada en el abdomen Jaja , pero si no me dieron tiempo a hablar Iba a saludar y de pronto bam ",0
subject187,"Buenas y cual es una buena proteína o la q tú recomendarías Y q hay q hacer para ponerte como el músculo tos ese de La foto de grupo Le faltan abd inferiores , a culturista es limbo ? ? No estoy muy metido en el mundo , ahora estoy empezando Lo buscaré , muchas gracias Buenas , me pasan un reto de 7 días para ponerte como jetulio Jiménez Eso no sirve y entrenamiento tampoco dorso de mano con índice hacia arriba Gracia , después de día y medio en este grupo por fin algo sensato ... URL Meteros aquí y en una semana aprendéis todo de alimentación y entrenamiento , te pones como Jetulio Jiménez Y cual es el de follar , please Estaría interesante crear uno Q bestias Dios mío Bonito el color de esos azulejos Puedes poner las tuyas para orientarnos ? ? A ver si saco ese pecho superior q no hay manera cara llorando de risa cara llorando de risa cara llorando de risa Muchos entrenamientos pa estar así pulgar hacia arriba pulgar hacia arriba buena app , yo quiero la de cr No te esta diciendo entre 10 y 14 Eres un maquina , haces dominadas como si nada Yo 12-13 esforzándome muuuucho , no es lo mío cara llorando fuerte cara llorando fuerte Estoy currando y me había picado la curiosidad , yo refiero ahora agarre ancho , en el gym mejor Con todo el equipo , q se nota Jajaja las noches son laaargas , pufff pero bueno ... no nos podemos quejar Prueba un tiempo una , luego la otra y observa resultados , cada persona tiene sus preferencias cara llorando de risa cara llorando de risa quien no puedo separar en 5-6 días no queda otra 1h ? ? ? mucho me parece si entrenas con intensidad Calentamiento va antes claro , tambien depende mucho lo q le des al palique claro está Si calculas 40 segundos por serie y descansas 1 y medio por serie , cada ejercicios 7-8 min Normalmente es catering ya , y empresas buenas de alimentación con primer , Segundo y postre Aparte donde yo estuve tenías habitación y una cocina por edificio donde podías hacerte tu comida / cena / desayuno ... Es deporte no ? ? Antebrazo En 40 segundos cambia brazo si le da tiempo ",0
subject168,"Hola mañana empiezo con una entrenadora para poder bajar grasa y tonificar que me ayude con la dieta y los ejercicios y quería q m dijerais q tal lo veis Jaja sisi quiero que quitar la grasa sobretodo de la barriga para q se quede un abdomen más marcado No por eso quise tener una entrenadora porq yo lo hacía mirando videos pero quiero llegar a marcar más el cuerpo y comer mejor , soy d n engordar porq la . Verdad q comía bastante mal Si esq yo lo hacía tb con videos pero quería tb q m marcarán la comida Y tb porq hago máquinas pero seguro q hago ejercicios mal Este será el entrenamiento de mañana Y avces por la espalda tb para q m controle los movimiemtos Si eso si jaja además q yo soy d comer bastan mal Ya eso m dijo mi madre a ti con lo q t gusta eso Pero bueno aver q los findes va caer algo ajja Vas a ala 6 de la mañana ? ? Yo siempre iba alas 8 y media d la tarde pero mañana tngo q ir a las 9 d la mañana y luego a trabajar .. Gracias cara lanzando un beso Yo esq es cuand salgo d trabajar Tengo 26 años y si m midió la grasa y lo q m dijo esq no m quiere adelgazar si quitar esa grasa pero siempre endureciendo Cada mes m la va cambiando Luego 3 días d ejercicios Y no n es por competir ni mucho menod Solo para poder tener el cuerpo más marcado y algo más d volumen Yo n entiendo claramente pero por lo menos esa dieta m gusta pprq solía comer bastan mal Y esta proteína en polvo q tal la veis Bueno cogi d 500 gramos y m salió a 18 euros Aver yo estoy más bien delgada igual con la proteína d la comida solo no puedo coger masa Nose como un extra d proteína no ? ? Que es un protector hepático ? ? Todas las cosas de suplementos son malos para el hígado ? ? A vale yo lo único q estoy tomando es 30 gr d proteína una vez al día , por eso no pasa nada no ? Pues la verdura nom gusta mucho .. Estoy empezando ahora metiéndole en puré .. Tengo ganas d probar la berenjena con carne picada Pero yo creo q prefiero algo d eso a la ensalada esq la lechuga eso si q n m gusta nada A gracias esq conozco mucha gente q toma bastantes cosas y unos dicen q n es malo otros q si .. Yo llevo una dieta que me ponen para eliminar grasa sin tampoco perder peso , pero nose cuantas kcal ni cuántos gr d protes ni de carbos , es importante eso para hacerlo bien ? ? Si lo más me controla es lo d la grasa porq de peso no tngo q bajar , como más que antes pero comida más sana Pero si haces ejercicios d fuerxa y comes alto en proteína y carbos y menos grasa Lu hay harinas para pizzas que solo tines que agregarles el agua y un gota d aceite y luego amasar pero quedan riquísimas o hacerlas con harina integral o de espelta y n s tarda tanto y cuando vayas a meter la base Le echas sémola d maiz , y no se tarda mucho , en el mercadona tienes tb unas bases ya redondas hechas o no probaste hacerla con las d fajitas @USER esta no la probé pero es apta ahora de sabor nose .. Abra que probarla aver . Qtal esta ",0
subject241,"Buen dia cabrones fuego Y como que el nuevo canal , no es el mismo men ? Vi que hay mas gente o algo asi Oye estoy pensando ya en ir haciendo una apuesta Hace tanto que no hago , que entendia verga tambien . Y acababá jugando hasta a los galgos ... Pa perder na mas xD Conmigo se pelea ? cara sonrojada Le arranco lo mas valioso que tiene si hace eso cara de loco Eres nueva ? Tas uena ... cara de desaprobación Pero valioso seehh cara sonriendo con superioridad Claro que si bicht Cual eran los otros 2 canales q tienes Yo tambien seria ese tipo que siempre pierde Ya te dire mi primera apuesta . Pero la hare en fisico men No sabria decirte ahora men Pero la facilidad de cortar las apuestas que te dan online no las tienes en fisico Loco , ese no soy yooo xD yo no tengo nick Por cierto bueno dias a todos ! Perdon tips , no estaba atento a esto ... Tengo fiesta pa daros cara sonriendo con superioridad Voy a escharle un vistazo bro Rexien me meti a telegram Como que eres el 1 Ostiass men , me alegra un monton Si vas por encima siii , grande fuego Sigue dandole duro , enseguida tu canal esta en los 1k Valeee , lo tengo en cuanta loquito Oye si eh , estas subiendo muy rapido Nada mas te recomienden mas ... Estas en el top ! Es verdad , yo no soy ese . Que quede claro xD Pero si esto es una canal de deporte . Las apuestas son deporte xD Obvio cara sonrojada La lu esta esta flipada Como que ... Y cuando vas a cobrar la apuesta que ? Ahora diras que mi musicon tampoco es cardio Me encanta en fireeeee Vale , en chicas desnudas cara de desaprobación Siii , aun sigo enamorado cara de loco Jajaja tips es un bestia ... Un leon fuego Jajaj ya te iba a decir gitano Pero te lo has dicho tu Igual gesto de te quiero Yo tu relevo bro , te dare un gancho para que te pongas firme xD Buen dia amores sol Tienes 12k en la cuenta ? mono con los ojos tapados Este canal ya se deberia llamar apuesta por la bestia fuego Lo creamos tips ? XD Joder tio ... cara de loco La verdad kimbo estas fuertote jejej señal de aprobación con la mano Buenas noches guapis ! chispas ",0
subject216,Gracias bro bíceps flexionado tono de piel medio bíceps flexionado tono de piel medio Con el culo al aire por el gym Un chek de piernas todos Hay que basarae en la experiencia Sale ... mientras salga ya va bien cara sonriendo con sudor frío cara sonriendo con sudor frío Habeis probado de entrenar con oclusión en los bíceps ? ? Parece que te va a reventar el bíceps Pues es ponerte un material en la parte superior del músculo y hacer que la sangre quede en el músculo que trabajas Pobre ... cara revolviéndose de la risa cara revolviéndose de la risa cara revolviéndose de la risa A ver en un ejercicio con poco peso tampoco pasa nada pero tienes toda la razón Es así ... y aplicarlo de vez en cuando es una buena herramienta para aportar mas sangre al músculo trabajado Y la voltereta de regalo Es un muro el carbón rebota en el suelo cara revolviéndose de la risa cara revolviéndose de la risa cara revolviéndose de la risa y yo Yo esta semana lo voy a probar ,0
subject20,"Apenas hoy decidí unirme a esto jeje me siento muy insatisfecha conmigo Mi meta es 48kg soy nueva en esto Ana _ mia = ana Yo pasé por mucho a los 10 años Era muy muy cerda Creci y pues despinuyo eso pero aún me siento insatisfecha con mi cuerpo Aveces voy a las tiendas de ropa y la mayoría que hay en la de adolescentes son hombligueras etc Se siente feo provarse la ropa y verse marrana , ver personas con la misma ropa , delgadas ... uff moriría por ser así He intentado dejar de comer pero mi madre es muy sobreprotectora Me trata como niña Yo cintura pequeña y huesos sobresalientes Jeje la verdad me dan ganas de llorar algunas veces Mi madre es de las que cuidan su aspecto Me humilla haciéndome recordar a cada rato mi sobrepeso Me hace comer de más siempre Aveces siento que envidia mi juventud o algo así Por eso hoy quiero ponerle un alto a esto Mi novio me dejo por insuficiencia ... y no pienso quedarme sin hacer algo Bajaré hasta los 48kg y no por él , sino para amarme a mí , no depender de otra persona para ser feliz . La agua con limón elimina grasa Te recomiendo papaya y manzana o te verde La agua fría es excelente hace que tu cuerpo queme más calorías para calentarla ",1
